Civilité du membre;Profession du membre;Secteur du 2RM;Statut de la qualification;Sociétaire;Situation familiale;Sexe du membre;Nombre de personnes dans le foyer;Nombre de 2rm conduits par le membre;Nombre d enfants à charge;Département d habitation en France;CSP du membre;Année d obtention Permis A;Année d obtention Permis A1-AL;Année d obtention Formation 125;Année d obtention Permis A2;Année d obtention Permis A3;Année d obtention BSR cyclo;Année d obtention BSR quad;Appartenance AMDM;Age du membre;Tranche_âge;Année de mise en circulation du 2rm 1;Année de mise en circulation du 2rm 2;Année de mise en circulation du 2rm 3;Année de Mise en circulation du 2rm 4;Année de Mise en circulation du 2rm 5;Assurance du 2rm 1;Assurance du 2rm 2;Assurance du 2rm 3;Assurance du 2rm 4;Assurance du 2rm 5;Cylindrée du 2rm 1;Cylindrée du 2rm 2;Cylindrée du 2rm 3;Cylindrée du 2rm 4;Cylindrée du 2rm 5;Fréquence d utilisation du 2rm 1;Fréquence d utilisation du 2rm 2;Fréquence d utilisation du 2rm 3;Fréquence d utilisation du 2rm 4;Fréquence d utilisation du 2rm 5;Code GTA du 2rm 1;Code GTA du 2rm 2;Code GTA du 2rm 3;Code GTA du 2rm 4;Code GTA du 2rm 5;Nombre de kilomètres parcourus par an avec 2rm 1;Nombre de kilomètres parcourus par an avec 2rm 2;Nombre de kilomètres parcourus par an avec 2rm 3;Nombre de kilomètres parcourus par an avec 2rm 4;Nombre de kilomètres parcourus par an avec 2rm 5;Nombre de kilomètres parcourus par an sur l ensemble des 2RM;Appellation complète du 2rm1;Appellation complète du 2rm2;Appellation complète du 2rm3;Appellation complète du 2rm4;Appellation complète du 2rm5;Appellation du 2rm 1;Appellation du 2rm 2;Appellation du 2rm 3;Appellation du 2rm 4;Appellation du 2rm 5;Marque du 2rm 1;Marque du 2rm 2;Marque du 2rm 3;Marque du 2rm 4;Marque du 2rm 5;Segment du 2rm 1;Segment du 2rm 2;Segment du 2rm 3;Segment du 2rm 4;Segment du 2rm 5;SEGMENT_LL;Stationnement du 2RM 1;Stationnement du 2RM 2;Stationnement du 2RM 3;Stationnement du 2RM 4;Stationnement du 2RM 5;Usage du 2rm 1;Usage du 2rm 2;Usage du 2rm 3;Usage du 2rm 4;Usage du 2rm 5;Budget 2-roues (hors carburant);Votre profession :;Votre catégorie socioprofessionnelle :;Pendant le confinement :;Pendant le confinement : - Autre  Précisez;En voiture - Avant le confinement;En voiture - Pendant le confinement;En voiture - Dans les mois qui vont suivre;A 2-roues motorisé - Avant le confinement;A 2-roues motorisé - Pendant le confinement;A 2-roues motorisé - Dans les mois qui vont suivre;A vélo - Avant le confinement;A vélo - Pendant le confinement;A vélo - Dans les mois qui vont suivre;Avec un engin nouvelle mobilité électrique (trottinette électrique, Vélo à Assistance Électrique…) - Avant le confinement;Avec un engin nouvelle mobilité électrique (trottinette électrique, Vélo à Assistance Électrique…) - Pendant le confinement;Avec un engin nouvelle mobilité électrique (trottinette électrique, Vélo à Assistance Électrique…) - Dans les mois qui vont suivre;En transports en commun - Avant le confinement;En transports en commun - Pendant le confinement;En transports en commun - Dans les mois qui vont suivre;En co-voiturage - Avant le confinement;En co-voiturage - Pendant le confinement;En co-voiturage - Dans les mois qui vont suivre;En auto/moto partage - Avant le confinement;En auto/moto partage - Pendant le confinement;En auto/moto partage - Dans les mois qui vont suivre;A pied - Avant le confinement;A pied - Pendant le confinement;A pied - Dans les mois qui vont suivre;Non concerné(e) - Avant le confinement;Non concerné(e) - Pendant le confinement;Non concerné(e) - Dans les mois qui vont suivre;Autre - Avant le confinement;Autre - Pendant le confinement;Autre - Dans les mois qui vont suivre;Quel autre moyen de déplacement utilisiez-vous avant le confinement pour vous rendre au travail ?;Quel autre moyen de déplacement utilisiez-vous pendant le confinement pour vous rendre au travail ?;Quel autre moyen de déplacement utiliserez-vous dans les mois qui vont suivre pour vous rendre au travail ?;La voiture que vous utiliserez dans les mois à venir est-elle une voiture de fonction ou de service ?;Le 2-roues motorisé que vous utiliserez dans les mois à venir est-il un 2-roues de fonction ou de service ?;Le vélo que vous utiliserez dans les mois à venir est-il un vélo de fonction ou de service ?;L engin nouvelle mobilité électrique que vous utiliserez dans les mois à venir est-il un engin de fonction ou de service ?;Le confinement vous a permis d apprendre à vous déplacer autrement ;Vous pensez que c est bénéfique pour votre santé ;Vous souhaitez générer moins de pollution ;Vous gagnez du temps ;Vous gagnez en autonomie ;Vous respectez la distanciation sociale ;Vous êtes moins exposé au risque sanitaire ;Vous évitez les contraintes des bouchons ;Vous ne dépendez plus des transports en commun ou d une tierce personne ;Vous êtes moins impacté en cas de mouvements sociaux ;Autre  Précisez;La facilité de stationnement;La praticité;La liberté;Le gain d autonomie;Le gain de temps;Le plaisir de rouler;Le fait de moins polluer;Un gain financier;Autre  Précisez;Autre  Précisez;La risque d intempéries;La contrainte de l équipement;Le stationnement du 2-roues motorisé en sécurité;La capacité de transport limitée;La possibilité de transport de passager limitée ou non adaptée;Le risque sur votre trajet;La difficulté de stationner dans un lieu sécurisé;Une contrainte financière;Le peu de praticité;Autre  Précisez;Autre  Précisez;La facilité de stationnement;La praticité;La liberté;Le gain d autonomie;Le gain de temps;Le plaisir de rouler;Le fait de ne pas polluer;Un gain financier;L apport pour votre santé;Autre  Précisez (Vélo VAE);Le risque d intempéries;La contrainte de l équipement;Le stationnement du 2-roues motorisé en sécurité;La capacité de transport limitée;La possibilité de transport de passager limitée ou non adaptée;Le risque sur votre trajet;La difficulté de stationner dans un lieu sécurisé;Une contrainte financière;Le peu de praticité;Le manque de formation;Le coût de la formation;Si votre employeur vous donnait accès à un 2-roues motorisé pour tout ou partie de vos déplacements professionnels, que diriez-vous ?;Si votre employeur vous donnait accès à un vélo ou Vélo à Assistance Électrique pour vos déplacements professionnels, que diriez-vous ?;La crise sanitaire a-t-elle eu un impact sur les revenus de votre foyer ?;Aviez-vous l intention de changer de 2-roues motorisé en 2020 ?;Pensez-vous acquérir votre nouveau 2-roues motorisé :;Combien dépensez-vous en moyenne par an pour votre 2-roues (hors carburant) ?;Budget 2RM agrégé;Pensez-vous que sur les 12 prochains mois, ce budget va :;Au cours de la dernière enquête, vous nous avez dit dépenser   euros par an pour votre 2-roues motorisé (hors carburant), pensez-vous que sur les 12 prochains mois, ce budget va :;Evolution budget agrégé;Pensez-vous arrêter le 2-roues motorisé d ici la fin de l année ?;Il existe aujourd hui une solution pour transformer un 2-roues thermique en 2-roues électrique moyennant la somme d environ 2500 € pour un équivalent 50 cm3 et 3000 € pour un 125 cm3  Au niveau administratif, la manipulation requiert simplement une modification de l énergie sur votre carte grise   Que pensez-vous de cette solution ?;En avez-vous profité pour découvrir de nouvelles activités ?;Comment vous êtes-vous informé sur le 2-roues motorisé ? - Presse écrite;Avez-vous ressenti le besoin de faire du 2-roues motorisé pendant le confinement ?;Avez-vous ressenti un sentiment de frustration de ne pas pouvoir pratiquer votre passion pendant le confinement ?;Si je vous dis : « 2-roues motorisé et sortie de confinement », quels sont les 3 premiers mots qui vous viennent à l esprit : - Mot 1;Si je vous dis : « 2-roues motorisé et sortie de confinement », quels sont les 3 premiers mots qui vous viennent à l esprit : - Mot 2;Si je vous dis : « 2-roues motorisé et sortie de confinement », quels sont les 3 premiers mots qui vous viennent à l esprit : - Mot 3;Sur une échelle de 0 à 10, votre sentiment de liberté retrouvée depuis le 11 mai est de : -  ;A quelle date êtes-vous remonté pour la 1ère fois sur votre 2-roues après le 11 mai ?;Sur les 7 derniers jours, combien de kilomètres avez-vous parcourus en 2-roues motorisé ?;Qu avez-vous fait ? - Une balade;Pensez-vous qu à la sortie du confinement :
1;informaticien;Non;Mise à jour;Non;En couple sans enfant;Homme;2;3;0;93;Cadres;2010;-1;-1;-1;-1;-1;-1;Non AMDM;46;40-49 ans;2010;2006;2010;-1;-1;MAIF;MAIF;MAIF;Non conducteur de 2rm 1;Non conducteur de 2rm 1;1000;750;125;-1;-1;Tous les jours;Quelques fois par mois;Quelques fois par semaine;Non conducteur de 2rm 4;Non conducteur de 2rm 5;18453;997;14716;Non conducteur de 2rm 4;Non conducteur de 2rm 5;16000;4000;10000;-1;-1;30000;HONDA, 1000 CB-F ABS;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;CBF 1000FA;GSX-R;S-WING ABS;Non conducteur de 2rm 4;Non conducteur de 2rm 5;HONDA;SUZUKI;HONDA;Non conducteur de 2rm 4;Non conducteur de 2rm 5;Roadster;Sportive;Scooter;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Parking privé clos;Parking privé clos;Parking privé clos;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Pour les trajets domicile travail;Pour les loisirs;Pour les trajets domicile travail;Non conducteur de 2rm 4;Non conducteur de 2rm 5;3000;informaticien;Cadre;vous avez travaillé exclusivement en télétravail ;;;;;Oui;;Oui;;;;;;;;;;;;;;;;;;;;Oui;;;;;;;;;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bonne initiative;Mauvaise idée;Non, vos revenus sont inchangés ;False;;;3000;;diminuer;diminuer;Non;Vous ne souhaitez pas modifier votre 2-roues ;Non;;Oui;Oui;Piste;Piste;Piste;7;14/05/2020;100;;la route est plus dangereuse en 2-roues motorisé
1;Expert Informatique;Non;Mise à jour;Oui;En couple sans enfant;Homme;2;2;0;33;Cadres;-1;1981;-1;-1;1983;-1;-1;Non AMDM;55;50-59 ans;2015;2008;-1;-1;-1;MUTUELLE DES MOTARDS;MUTUELLE DES MOTARDS;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;1400;700;-1;-1;-1;Quelques fois par mois;Tous les jours;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;5549;14361;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;10000;17000;-1;-1;-1;28000; ; ; ; ; ;CALIFORNIA TOURING SE;DEAUVILLE C-ABS;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;MOTO GUZZI;HONDA;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;Routière / GT;Routière / GT;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Garage individuel (ou box privatif);Garage individuel (ou box privatif);Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Pour les loisirs;Pour les trajets domicile travail;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;1000;Expert Informatique;Cadre;vous avez travaillé exclusivement en télétravail ;;Oui;;Oui;Oui;;Oui;Oui;;Oui;;;;;;;;;;;;;;;;;Oui;;;;;;;;Non;Non;Non;;;;;;;;;;;;;Oui;Non;Non;Non;Oui;Oui;Oui;Oui;Non;;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Bonne initiative;Bonne initiative;Non, vos revenus sont inchangés ;False;;;1000;;rester stable;rester stable;Non;C est une fausse bonne idée, c est tout sauf écologique ;Non;Oui;Oui;Oui;liberté;rouler;rouler;9;16/05/2020;500;Oui;rien n a changé
1;Ingénieur Production;Non;Mise à jour;Oui;En couple avec enfant(s);Homme;3;1;1;21;Cadres;2006;-1;-1;-1;-1;-1;-1;Non AMDM;40;40-49 ans;2012;-1;-1;-1;-1;AMV (ASSURANCE MOTO VERTE);Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;1200;-1;-1;-1;-1;Quelques fois par mois;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;11635;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;2000;-1;-1;-1;-1;3000; ; ; ; ; ;R1200R ABS +PACK;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;BMW;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;Roadster;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Parking privé clos;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Pour les trajets domicile travail;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Ingénieur Production;Cadre;vous avez continué à travailler sur votre lieu de travail habituel ;;Oui;Oui;Oui;;Oui;Oui;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;;;;;;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Bonne idée mais j ai besoin d un équipement;Mauvaise idée;Non, vos revenus sont inchangés ;False;;200;200;rester stable;;rester stable;Non;C est une fausse bonne idée, c est tout sauf écologique ;Non;;Non;Non;VIGILENCE;RISQUE;BALADE;1;Vous n avez pas encore repris votre 2-roues;;;la route est plus dangereuse en 2-roues motorisé
1;Postier;Non;Mise à jour;Oui;Seul(e) avec enfants;Homme;3;3;2;24;Cadres;1976;1974;-1;-1;-1;-1;-1;Non AMDM;63;60-69 ans;2009;1981;1957;-1;-1;MUTUELLE DES MOTARDS;MUTUELLE DES MOTARDS;MUTUELLE DES MOTARDS;Non conducteur de 2rm 1;Non conducteur de 2rm 1;750;850;500;-1;-1;Quelques fois par mois;Quelques fois par mois;Quelques fois par mois;Non conducteur de 2rm 4;Non conducteur de 2rm 5;13193;802;2825;Non conducteur de 2rm 4;Non conducteur de 2rm 5;10000;10000;2000;-1;-1;11000; ; ; ; ; ;TOURIST DELUXE SIDE-CAR;850 T3 CALIFORNIA;FALCONE TURISMO;Non conducteur de 2rm 4;Non conducteur de 2rm 5;URAL - OURAL;MOTO GUZZI;MOTO GUZZI;Non conducteur de 2rm 4;Non conducteur de 2rm 5;Side-car / Trike;Routière / GT;Routière / GT;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Garage individuel (ou box privatif);Garage individuel (ou box privatif);Garage individuel (ou box privatif);Non conducteur de 2rm 1;Non conducteur de 2rm 1;Pour les loisirs;Pour les loisirs;Pour les loisirs;Non conducteur de 2rm 4;Non conducteur de 2rm 5;1500;Postier;Retraité;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non, vos revenus sont inchangés ;False;;;1500;;rester stable;rester stable;Non;Autant acheter directement un 2-roues électrique ;Non;;Oui;Oui;prudence;liberté;soulagement;8;11/05/2020;300;Oui;la route est plus dangereuse en 2-roues motorisé
1;CHAUDRONNIER;Non;Mise à jour;Oui;En couple avec enfant(s);Homme;3;1;1;84;Ouvriers;1992;-1;-1;-1;-1;-1;-1;Non AMDM;46;40-49 ans;2003;-1;-1;-1;-1;MUTUELLE DES MOTARDS;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;600;-1;-1;-1;-1;Tous les jours;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;6070;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;8000;-1;-1;-1;-1;10000; ; ; ; ; ;TT-RE;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;YAMAHA;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;Tout terrain (Trial,  Enduro, Cross);Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Parking privé clos;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Pour les trajets domicile travail;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;150;CHAUDRONNIER;Ouvrier;vous étiez en garde d enfants ;;Oui;;Oui;Oui;;Oui;;;;;;;;;;;;;;;;;;;;Oui;;;;;;;;Non;Non;;;;;;;;;;;;;;Non;Oui;Oui;Non;Non;Oui;Non;Non;Non;;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;;Non;Non;Non;Non;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Oui;Non;Non;Bonne initiative;Bonne initiative;Oui, vos revenus ont diminué ;False;;;150;;rester stable;rester stable;Non;Autant acheter directement un 2-roues électrique ;Oui  Précisez;Oui;Oui;Oui;Kick;Rouler;Virage;10;24/05/2020;200;Oui;la route est plus dangereuse en 2-roues motorisé
1;technicien;Non;Mise à jour;Non;En couple avec enfant(s);Homme;3;1;1;6;Professions intermédiaires;1987;1986;-1;-1;-1;-1;-1;Non AMDM;51;50-59 ans;2010;-1;-1;-1;-1;PACIFICA (CREDIT AGRICOLE);Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;660;-1;-1;-1;-1;Quelques fois par semaine;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;2061;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;7000;-1;-1;-1;-1;7000;YAMAHA, 660 XT-Z TENERE;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;XT-Z TENERE;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;YAMAHA;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;Trail / Supermotard;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Garage individuel (ou box privatif);Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Pour les trajets domicile travail;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;technicien;Profession intermédiaire;vous avez travaillé exclusivement en télétravail ;;Oui;;Oui;Oui;;Oui;Oui;;Oui;;;;;;;;;;;;;;;;;Oui;;;;;;;;Non;Non;Non;;;;;;;;;;;;;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;;Oui;Non;Oui;Non;Non;Non;Oui;Oui;Oui;;Oui;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Bonne initiative;Bonne initiative;Oui, vos revenus ont augmenté ;False;;501;501;rester stable;;rester stable;Non;Vous ne souhaitez pas modifier votre 2-roues ;Non;;Oui;Non;rouler;plaisir;moto;6;13/05/2020;150;Oui;rien n a changé
1;médecin;Non;Mise à jour;Oui;En couple sans enfant;Homme;2;1;0;69;Professions libérales et artistiques;1975;1973;-1;-1;-1;-1;-1;Non AMDM;63;60-69 ans;2014;-1;-1;-1;-1;MUTUELLE DES MOTARDS;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;1000;-1;-1;-1;-1;Quelques fois par semaine;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;19095;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;6000;-1;-1;-1;-1;6000;KAWASAKI, 1000 VERSYS;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;VERSYS GRAND TOURER;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;KAWASAKI;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;Roadster;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Garage individuel (ou box privatif);Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Pour les loisirs;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;médecin;Profession libérale et artistique;vous avez continué à travailler sur votre lieu de travail habituel ;;;;;;;;Oui;Oui;Oui;;;;;;;;;;;;;;;;;;;;;;;;;;;Oui;;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bonne initiative;Bonne initiative;Oui, vos revenus ont diminué ;False;;2000;2000;rester stable;;rester stable;Non;Une solution pour se déplacer en Zone à Faible Émission (ZFE) ;Non;Oui;Oui;Non;ballade;essai;copains;5;11/05/2020;280;Oui;la route est plus dangereuse en 2-roues motorisé
1;Formateur Sports Moto;Oui;Qualification initiale;Non;En couple avec enfant(s);Homme;5;2;3;54;Employés;2015;1998;-1;-1;-1;-1;-1;Non AMDM;40;40-49 ans;2016;2013;-1;-1;-1;MACIF;MACIF;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;700;125;-1;-1;-1;Quelques fois par semaine;Quelques fois par semaine;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;10000;500;-1;-1;-1;10500;;;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;MT-07 ABS;CONTACT TX;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;YAMAHA;GAS GAS;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;Roadster;Tout terrain (Trial,  Enduro, Cross);Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Garage individuel (ou box privatif);Garage individuel (ou box privatif);Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Pour les trajets domicile travail;Pour les loisirs;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;1000;Formateur Sports Moto;Employé;vous étiez en garde d enfants ;;Oui;;Oui;Oui;;Oui;;;Oui;;;;;;;;;;;;;;;;;Oui;;;;;;;;Non;Non;Non;;;;;;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non;Non;Oui;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Bonne initiative;Bonne initiative;Oui, vos revenus ont diminué ;False;;;1000;;diminuer;diminuer;Non;Autant acheter directement un 2-roues électrique ;Oui  Précisez;Oui;Oui;Oui;Révision;Humilité;Plaisir;7;11/05/2020;300;Oui;rien n a changé
1;Rotativiste;Non;Mise à jour;Oui;En couple avec enfant(s);Homme;4;1;2;31;Ouvriers;1978;-1;-1;-1;-1;-1;-1;Non AMDM;62;60-69 ans;2019;-1;-1;-1;-1;MUTUELLE DES MOTARDS;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;750;-1;-1;-1;-1;Quelques fois par mois;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;2069;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;6000;-1;-1;-1;-1;8000; ; ; ; ; ;V7 III MILANO;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;MOTO GUZZI;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;Custom;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Parking privé clos;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Pour les loisirs;Non conducteur de 2rm 2;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;400;Rotativiste;Retraité;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non, vos revenus sont inchangés ;False;;;400;;rester stable;rester stable;Non;Vous ne souhaitez pas modifier votre 2-roues ;Non;Oui;Oui;Oui;Chouette;Rouler;Hop;7;18/05/2020;250;Oui;rien n a changé
1;Chef de projet;Non;Qualification initiale;Non;En couple avec enfant(s);Homme;4;2;2;59;Cadres;2007;-1;-1;-1;-1;-1;-1;Non AMDM;36;30-39 ans;2008;2017;-1;-1;-1;MACIF;MACIF;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;1000;1200;-1;-1;-1;Quelques fois par an;Tous les jours;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;1500;8000;-1;-1;-1;9500;;;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;XB9-SX LIGHTNING CITY X;R1200RS PACK + DYNAMIC (FULL);Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;BUELL;BMW;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;Roadster;Roadster;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Garage individuel (ou box privatif);Garage individuel (ou box privatif);Non conducteur de 2rm 1;Non conducteur de 2rm 1;Non conducteur de 2rm 1;Pour les loisirs;Pour les trajets domicile travail;Non conducteur de 2rm 3;Non conducteur de 2rm 4;Non conducteur de 2rm 5;;Chef de projet;Cadre;vous étiez en chômage partiel ;;Oui;;Oui;Oui;;Oui;;;;;;;;;;;;;;;;;;;;Oui;;;;;;;;Non;Non;;;;;;;;;;;;;;Oui;Non;Non;Non;Oui;Non;Non;Non;Non;;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non;Bonne initiative;Bonne initiative;Oui, vos revenus ont diminué ;False;;400;400;rester stable;;rester stable;Non;Vous ne souhaitez pas modifier votre 2-roues ;Non;Oui;Oui;Oui;roadtrip;balade;Bricolage;6;17/05/2020;50;Oui;rien n a changé
